Time,CameraA Max,CameraA Mean,CameraB Max,CameraB Mean
20221022_110417,55,53,910,905
20221022_110417,50,53,885,905
20221022_110417,55,53,907,905
20221022_110417,57,53,899,904
20221022_110417,52,53,912,904
20221022_110417,58,53,938,905
20221022_110417,57,53,882,905
20221022_110417,54,53,923,905
20221022_110417,49,53,900,905
20221022_110417,57,53,923,905
20221022_110418,52,53,922,905
20221022_110418,51,53,911,905
20221022_110418,47,53,904,905
20221022_110418,50,53,901,905
20221022_110418,52,53,909,905
20221022_110418,52,53,916,905
20221022_110418,54,53,929,905
20221022_110418,57,53,898,905
20221022_110418,49,53,901,905
20221022_110418,53,53,909,905
20221022_110418,58,53,935,905
20221022_110419,64,53,915,905
20221022_110419,56,53,908,905
20221022_110419,52,53,889,905
20221022_110419,50,53,882,905
20221022_110419,54,53,913,905
20221022_110419,55,53,926,905
20221022_110419,51,53,887,905
20221022_110419,51,53,913,905
20221022_110419,52,53,906,905
20221022_110419,50,53,908,906
20221022_110419,53,53,891,906
20221022_110420,56,53,908,905
20221022_110420,59,53,939,906
20221022_110420,57,53,925,906
20221022_110420,59,53,906,906
20221022_110420,57,54,889,906
20221022_110420,51,53,923,907
20221022_110420,56,53,903,907
20221022_110420,48,53,923,908
20221022_110420,53,53,892,907
20221022_110420,53,53,899,907
20221022_110420,46,53,899,907
20221022_110421,52,53,930,908
20221022_110421,51,53,907,908
20221022_110421,51,53,924,909
20221022_110421,52,53,920,909
20221022_110421,57,53,907,909
20221022_110421,51,53,913,909
20221022_110421,55,53,932,909
20221022_110421,50,53,903,909
20221022_110421,53,53,936,910
20221022_110421,56,53,941,911
20221022_110421,58,53,920,911
20221022_110422,50,53,906,911
20221022_110422,59,53,932,912
20221022_110422,57,53,899,911
20221022_110422,47,53,880,911
20221022_110422,49,53,916,911
20221022_110422,59,53,883,910
20221022_110422,56,53,938,911
20221022_110422,56,53,930,911
20221022_110422,55,53,909,911
20221022_110422,57,53,904,911
20221022_110423,55,53,892,911
20221022_110423,53,53,907,911
20221022_110423,49,53,903,910
20221022_110423,51,53,908,910
20221022_110423,55,53,903,910
20221022_110423,49,53,908,910
20221022_110423,57,53,951,911
20221022_110423,57,53,916,911
20221022_110423,56,53,928,911
20221022_110423,48,53,884,910
20221022_110424,55,53,929,911
20221022_110424,56,53,919,912
20221022_110424,49,53,889,911
20221022_110424,61,53,918,911
20221022_110424,51,53,903,912
20221022_110424,63,53,906,911
20221022_110424,59,53,908,911
20221022_110424,50,53,912,911
20221022_110424,54,54,878,911
20221022_110424,51,53,893,911
20221022_110425,50,53,917,911
20221022_110425,54,53,902,910
20221022_110425,55,53,930,911
20221022_110425,52,53,929,911
20221022_110425,50,53,897,911
20221022_110425,55,53,907,911
20221022_110425,53,53,922,911
20221022_110425,52,53,937,912
20221022_110425,53,53,892,912
20221022_110425,50,53,891,911
20221022_110425,51,53,903,911
20221022_110426,58,53,918,911
20221022_110426,48,53,945,912
20221022_110426,55,53,886,911
20221022_110426,55,53,908,911
20221022_110426,49,53,888,910
20221022_110426,55,53,884,909
20221022_110426,53,53,893,909
20221022_110426,53,53,908,909
20221022_110426,53,53,923,908
20221022_110426,53,53,893,908
20221022_110426,52,53,911,908
20221022_110427,61,53,931,908
20221022_110427,61,53,910,908
20221022_110427,52,53,899,909
20221022_110427,62,54,880,908
20221022_110427,61,54,916,908
20221022_110427,52,54,908,908
20221022_110427,50,53,909,907
20221022_110427,53,53,917,908
20221022_110427,58,53,904,908
20221022_110427,56,53,906,908
20221022_110427,48,53,900,908
20221022_110428,52,53,897,908
20221022_110428,54,53,915,908
20221022_110428,51,53,898,908
20221022_110428,54,53,935,908
20221022_110428,52,53,900,907
20221022_110428,54,53,880,906
20221022_110428,51,53,897,906
20221022_110428,51,53,918,907
20221022_110428,61,53,926,906
20221022_110428,50,53,908,906
20221022_110428,54,53,896,906
20221022_110429,56,53,883,906
20221022_110429,48,53,895,906
20221022_110429,55,53,923,906
20221022_110429,51,53,923,906
20221022_110429,53,53,897,906
20221022_110429,56,53,900,906
20221022_110429,54,53,912,907
20221022_110429,54,53,897,906
20221022_110429,52,53,912,907
20221022_110429,52,53,933,907
20221022_110429,53,53,901,906
20221022_110430,53,53,931,907
20221022_110430,55,53,913,907
20221022_110430,50,53,901,906
20221022_110430,57,53,916,906
20221022_110430,51,53,931,907
20221022_110430,55,53,900,907
20221022_110430,55,53,928,907
20221022_110430,56,53,923,908
20221022_110430,57,53,910,907
20221022_110430,52,53,907,907
20221022_110430,54,53,917,907
20221022_110431,50,53,907,908
20221022_110431,55,53,895,908
20221022_110431,55,53,878,908
20221022_110431,54,53,898,908
20221022_110431,55,53,911,907
20221022_110431,48,53,927,908
20221022_110431,53,53,885,907
20221022_110431,51,53,925,907
20221022_110431,56,53,922,908
20221022_110431,55,53,908,908
20221022_110432,54,53,928,909
20221022_110432,51,53,913,909
20221022_110432,55,53,907,909
20221022_110432,55,53,907,909
20221022_110432,50,53,907,908
20221022_110432,57,53,912,909
20221022_110432,52,53,935,909
20221022_110432,56,53,886,909
20221022_110432,57,53,942,910
20221022_110432,61,53,907,910
20221022_110432,53,53,888,909
20221022_110433,53,53,910,909
20221022_110433,50,53,928,909
20221022_110433,57,53,912,910
20221022_110433,59,53,900,910
20221022_110433,51,53,912,910
20221022_110433,55,53,913,910
20221022_110433,56,53,916,910
20221022_110433,52,53,930,911
20221022_110433,55,53,907,911
20221022_110433,53,53,903,911
20221022_110433,57,53,932,911
20221022_110434,52,53,911,911
20221022_110434,55,54,908,911
20221022_110434,50,53,919,912
20221022_110434,53,53,915,912
20221022_110434,51,53,917,912
20221022_110434,59,53,906,912
20221022_110434,49,53,909,912
20221022_110434,52,53,923,912
20221022_110434,58,53,908,912
20221022_110434,56,53,895,911
20221022_110434,61,54,902,911
20221022_110435,55,54,898,911
20221022_110435,55,54,925,911
20221022_110435,53,54,922,911
20221022_110435,52,54,918,911
20221022_110435,51,54,900,911
20221022_110435,53,53,887,910
20221022_110435,58,54,905,910
20221022_110435,53,54,890,909
20221022_110435,58,54,918,910
20221022_110435,52,54,906,910
20221022_110436,52,54,905,910
20221022_110436,53,54,898,910
20221022_110436,56,54,899,910
20221022_110436,53,54,943,911
20221022_110436,57,54,891,911
20221022_110436,53,54,919,911
20221022_110436,51,54,906,910
20221022_110436,56,54,925,911
20221022_110436,51,54,909,910
20221022_110436,52,54,908,910
20221022_110436,52,54,908,910
20221022_110437,56,54,937,911
20221022_110437,51,54,902,911
20221022_110437,52,54,890,910
20221022_110437,57,54,919,910
20221022_110437,51,54,905,910
20221022_110437,54,54,906,910
20221022_110437,55,53,912,910
20221022_110437,58,54,903,910
20221022_110437,50,53,916,910
20221022_110437,52,53,889,909
20221022_110437,53,53,917,909
20221022_110438,57,53,911,910
20221022_110438,51,53,937,910
20221022_110438,52,53,905,910
20221022_110438,58,53,904,910
20221022_110438,55,53,908,909
20221022_110438,55,53,911,909
20221022_110438,53,53,902,909
20221022_110438,56,53,912,909
20221022_110438,55,53,889,908
20221022_110438,55,53,930,909
20221022_110438,51,53,913,909
20221022_110439,52,53,925,909
20221022_110439,55,54,883,908
20221022_110439,53,53,922,909
20221022_110439,57,54,896,908
20221022_110439,53,54,925,908
20221022_110439,51,53,900,908
20221022_110439,54,53,913,909
20221022_110439,47,53,921,909
20221022_110439,56,53,908,909
20221022_110439,63,53,898,909
20221022_110439,55,53,910,908
20221022_110440,50,53,921,908
20221022_110440,55,53,920,909
20221022_110440,54,53,887,909
20221022_110440,57,53,911,909
20221022_110440,53,53,915,909
20221022_110440,55,53,892,909
20221022_110440,58,53,904,909
20221022_110440,56,54,907,909
20221022_110440,55,54,926,910
20221022_110440,52,53,909,910
20221022_110441,54,54,932,909
20221022_110441,54,53,887,909
20221022_110441,52,53,922,909
20221022_110441,50,53,895,909
20221022_110441,62,54,924,909
20221022_110441,58,54,903,909
20221022_110441,56,54,911,909
20221022_110441,51,54,900,909
20221022_110441,51,54,924,909
20221022_110441,49,54,922,909
20221022_110441,59,54,920,910
20221022_110442,50,54,911,910
20221022_110442,52,54,902,910
20221022_110442,53,54,899,909
20221022_110442,54,54,901,909
20221022_110442,53,53,880,909
20221022_110442,59,54,902,908
20221022_110442,56,54,904,909
20221022_110442,51,54,924,909
20221022_110442,52,54,888,908
20221022_110442,51,54,907,908
20221022_110443,57,54,923,908
20221022_110443,56,54,939,909
20221022_110443,50,54,922,909
20221022_110443,51,53,917,909
20221022_110443,53,53,892,909
20221022_110443,58,54,893,909
20221022_110443,54,53,902,909
20221022_110443,52,53,881,908
20221022_110443,51,53,926,908
20221022_110444,57,54,906,908
20221022_110444,55,54,907,908
20221022_110444,49,53,912,908
20221022_110444,57,53,891,908
20221022_110444,55,53,903,908
20221022_110444,61,54,912,908
20221022_110444,54,54,907,908
20221022_110444,54,54,919,908
20221022_110444,54,54,889,907
20221022_110444,52,54,891,907
20221022_110444,53,54,918,907
20221022_110445,59,54,895,907
20221022_110445,55,54,920,907
20221022_110445,50,54,943,908
20221022_110445,55,54,907,908
20221022_110445,56,54,937,908
20221022_110445,56,54,899,908
20221022_110445,54,54,895,908
20221022_110445,57,54,918,908
20221022_110445,54,54,916,908
20221022_110445,56,54,886,908
20221022_110445,52,54,887,907
20221022_110446,51,54,905,907
20221022_110446,55,54,885,907
20221022_110446,58,54,887,906
20221022_110446,54,54,925,906
20221022_110446,52,54,882,906
20221022_110446,57,54,932,906
20221022_110446,53,54,912,907
20221022_110446,61,54,889,906
20221022_110446,53,54,919,906
20221022_110446,53,54,888,905
20221022_110446,54,54,888,905
20221022_110447,57,54,908,905
20221022_110447,54,54,898,905
20221022_110447,58,54,920,905
20221022_110447,63,54,908,906
20221022_110447,59,54,900,906
20221022_110447,50,54,919,906
20221022_110447,49,54,888,905
20221022_110447,56,54,910,906
20221022_110447,59,54,909,906
20221022_110447,59,54,895,905
20221022_110447,53,54,890,904
20221022_110448,49,54,932,905
20221022_110448,56,54,895,904
20221022_110448,56,54,909,904
20221022_110448,56,54,920,905
20221022_110448,53,54,888,905
20221022_110448,52,54,926,906
20221022_110448,52,54,887,905
20221022_110448,56,54,902,905
20221022_110448,55,54,938,905
20221022_110448,55,54,920,906
20221022_110449,59,54,905,906
20221022_110449,52,54,922,906
20221022_110449,56,54,891,906
20221022_110449,50,54,892,905
20221022_110449,59,54,911,905
20221022_110449,59,54,920,906
20221022_110449,62,55,925,907
20221022_110449,54,55,921,907
20221022_110449,56,55,890,907
20221022_110449,52,55,883,906
20221022_110449,54,55,906,905
20221022_110450,57,55,929,906
20221022_110450,58,55,923,905
20221022_110450,54,55,913,906
20221022_110450,58,55,931,906
20221022_110450,49,55,892,906
20221022_110450,51,55,890,905
20221022_110450,59,55,908,906
20221022_110450,50,55,936,907
20221022_110450,62,55,920,907
20221022_110450,46,55,923,908
20221022_110450,46,54,912,908
20221022_110451,55,54,919,908
20221022_110451,54,54,896,908
20221022_110451,54,54,923,908
20221022_110451,61,55,916,908
20221022_110451,58,54,901,908
20221022_110451,52,54,915,908
20221022_110451,52,54,925,909
20221022_110451,55,54,887,909
20221022_110451,52,54,890,909
20221022_110451,50,54,898,909
20221022_110451,59,54,918,909
20221022_110452,51,54,900,909
20221022_110452,51,54,895,908
20221022_110452,56,54,900,908
20221022_110452,51,54,929,909
20221022_110452,49,54,903,909
20221022_110452,50,54,900,909
20221022_110452,52,54,913,909
20221022_110452,54,54,904,909
20221022_110452,58,54,916,909
20221022_110452,55,54,911,909
20221022_110452,51,54,915,909
20221022_110453,52,54,886,909
20221022_110453,55,54,926,909
20221022_110453,57,54,932,909
20221022_110453,52,54,888,909
20221022_110453,55,54,898,909
20221022_110453,50,54,923,909
20221022_110453,53,54,930,909
20221022_110453,48,53,919,910
20221022_110453,51,53,889,909
20221022_110453,53,53,931,910
20221022_110454,55,53,929,910
20221022_110454,56,53,928,911
20221022_110454,49,53,909,911
20221022_110454,50,53,891,910
20221022_110454,59,53,907,910
20221022_110454,54,53,935,911
20221022_110454,53,53,901,911
20221022_110454,57,53,927,911
20221022_110454,53,53,906,911
20221022_110454,46,53,907,911
20221022_110454,57,53,916,911
20221022_110455,49,53,908,910
20221022_110455,52,53,883,910
20221022_110455,52,53,905,910
20221022_110455,54,53,918,910
20221022_110455,56,53,908,910
20221022_110455,53,53,917,910
20221022_110455,52,53,904,909
20221022_110455,55,53,932,910
20221022_110455,55,53,911,910
20221022_110455,46,53,909,910
20221022_110456,53,53,906,910
20221022_110456,53,52,930,910
20221022_110456,48,52,885,910
20221022_110456,54,52,925,910
20221022_110456,56,52,926,910
20221022_110456,54,52,897,910
20221022_110456,50,52,910,910
20221022_110456,57,52,910,911
20221022_110456,54,52,911,910
20221022_110456,54,52,933,911
20221022_110457,50,52,919,912
20221022_110457,59,52,893,911
20221022_110457,54,53,920,911
20221022_110457,59,53,915,912
20221022_110457,53,53,895,911
20221022_110457,56,53,904,911
20221022_110457,54,53,909,911
20221022_110457,61,53,896,911
20221022_110457,56,53,886,910
20221022_110457,54,53,939,911
20221022_110457,54,53,906,911
20221022_110458,67,53,901,911
20221022_110458,47,53,936,911
20221022_110458,57,53,899,911
20221022_110458,54,53,917,911
20221022_110458,65,53,895,911
20221022_110458,53,53,947,911
20221022_110458,44,53,890,911
20221022_110458,54,53,911,911
20221022_110458,48,53,919,911
20221022_110458,59,53,888,910
20221022_110459,49,53,929,910
20221022_110459,58,53,900,910
20221022_110459,57,54,949,911
20221022_110459,58,54,921,911
20221022_110459,57,54,928,911
20221022_110459,57,54,909,911
20221022_110459,56,54,917,911
20221022_110459,55,54,911,911
20221022_110459,61,54,904,911
20221022_110459,49,54,915,911
20221022_110500,57,54,920,911
20221022_110500,59,54,916,912
20221022_110500,54,54,923,912
20221022_110500,51,54,918,912
20221022_110500,51,54,911,912
20221022_110500,52,54,900,912
20221022_110500,53,54,909,912
20221022_110500,55,54,925,912
20221022_110500,55,54,911,912
20221022_110500,55,54,886,912
20221022_110501,55,54,906,912
20221022_110501,54,54,896,911
20221022_110501,53,54,906,911
20221022_110501,49,54,930,912
20221022_110501,54,54,905,911
20221022_110501,52,54,907,911
20221022_110501,52,54,923,912
20221022_110501,50,54,909,912
20221022_110501,55,54,921,912
20221022_110501,54,54,898,911
20221022_110502,56,54,901,911
20221022_110502,52,54,890,911
20221022_110502,55,54,892,910
20221022_110502,55,54,911,910
20221022_110502,51,54,905,910
20221022_110502,56,54,933,911
20221022_110502,48,54,898,911
20221022_110502,52,54,898,911
20221022_110502,51,54,911,911
20221022_110502,48,53,903,910
20221022_110502,56,54,935,911
20221022_110503,61,53,899,911
20221022_110503,52,54,904,910
20221022_110503,51,53,917,911
20221022_110503,59,53,900,910
20221022_110503,51,53,918,911
20221022_110503,51,53,922,910
20221022_110503,54,53,890,910
20221022_110503,57,53,895,910
20221022_110503,62,54,915,910
20221022_110503,56,54,915,910
20221022_110503,52,54,883,909
20221022_110504,48,54,904,910
20221022_110504,53,53,921,909
20221022_110504,61,53,935,909
20221022_110504,56,53,907,909
20221022_110504,59,54,903,909
20221022_110504,51,53,906,909
20221022_110504,47,53,917,909
20221022_110504,54,53,921,909
20221022_110504,51,53,946,910
20221022_110504,57,53,933,910
20221022_110505,57,53,925,910
20221022_110505,56,53,901,910
20221022_110505,50,53,891,909
20221022_110505,55,53,906,909
20221022_110505,52,53,903,909
20221022_110505,54,53,917,909
20221022_110505,57,53,928,909
20221022_110505,54,53,956,910
20221022_110505,59,53,946,911
20221022_110505,55,53,924,912
20221022_110506,56,53,905,912
20221022_110506,54,53,906,912
20221022_110506,61,54,926,912
20221022_110506,58,54,903,912
20221022_110506,55,54,905,912
20221022_110506,54,54,939,912
20221022_110506,58,54,901,912
20221022_110506,51,54,915,912
20221022_110506,49,54,921,912
20221022_110506,49,54,912,912
20221022_110506,56,54,918,913
20221022_110506,51,54,922,914
20221022_110507,46,53,911,914
20221022_110507,52,53,905,914
20221022_110507,56,53,915,913
20221022_110507,51,54,887,913
20221022_110507,51,54,909,913
20221022_110507,48,53,906,913
20221022_110507,55,54,905,913
20221022_110507,55,54,910,913
20221022_110507,50,53,895,913
20221022_110507,55,53,930,913
20221022_110508,51,53,916,913
20221022_110508,55,53,899,913
20221022_110508,54,53,897,913
20221022_110508,54,53,888,912
20221022_110508,55,53,905,912
20221022_110508,51,53,889,912
20221022_110508,56,53,893,912
20221022_110508,57,53,937,912
20221022_110508,51,53,903,913
20221022_110508,51,53,893,912
20221022_110509,49,53,927,912
20221022_110509,54,53,909,912
20221022_110509,55,53,895,912
20221022_110509,70,53,906,912
20221022_110509,54,53,893,911
20221022_110509,48,53,902,911
20221022_110509,53,53,906,911
20221022_110509,61,54,907,910
20221022_110509,54,53,926,910
20221022_110509,58,54,892,909
20221022_110509,57,54,926,910
20221022_110510,50,54,925,910
20221022_110510,53,53,898,910
20221022_110510,52,53,910,910
20221022_110510,55,54,926,911
20221022_110510,53,53,902,910
20221022_110510,51,53,883,909
20221022_110510,54,53,909,908
20221022_110510,52,53,906,908
20221022_110510,55,53,915,908
20221022_110510,51,53,922,908
20221022_110510,55,53,891,907
20221022_110511,52,53,905,907
20221022_110511,56,53,902,907
20221022_110511,52,53,905,907
20221022_110511,49,53,916,907
20221022_110511,54,53,918,907
20221022_110511,53,53,889,906
20221022_110511,56,53,915,907
20221022_110511,62,53,905,906
20221022_110511,51,53,899,906
20221022_110511,61,53,912,906
20221022_110511,52,53,939,907
20221022_110512,54,53,907,906
20221022_110512,57,53,920,907
20221022_110512,57,54,912,907
20221022_110512,50,54,909,907
20221022_110512,51,54,924,908
20221022_110512,53,54,901,907
20221022_110512,54,54,897,907
20221022_110512,58,54,893,907
20221022_110512,55,54,920,907
20221022_110512,57,54,923,907
20221022_110513,51,54,904,907
20221022_110513,57,54,922,908
20221022_110513,54,54,921,908
20221022_110513,54,54,949,909
20221022_110513,54,54,906,910
20221022_110513,52,54,909,909
20221022_110513,55,54,905,909
20221022_110513,54,54,916,910
20221022_110513,58,54,918,910
20221022_110513,55,54,911,910
20221022_110513,56,54,913,910
20221022_110514,53,54,897,910
20221022_110514,54,54,908,910
20221022_110514,54,54,909,910
20221022_110514,50,54,926,911
20221022_110514,57,54,895,910
20221022_110514,53,54,941,911
20221022_110514,54,54,908,911
20221022_110514,54,54,925,911
20221022_110514,54,54,898,910
20221022_110514,49,54,904,910
20221022_110515,58,54,912,911
20221022_110515,57,54,935,911
20221022_110515,57,54,941,911
20221022_110515,58,54,905,912
20221022_110515,52,54,910,912
20221022_110515,52,54,929,912
20221022_110515,55,54,907,912
20221022_110515,55,54,938,913
20221022_110515,53,54,930,913
20221022_110515,55,54,937,914
20221022_110516,54,54,903,914
20221022_110516,62,54,915,914
20221022_110516,55,54,910,914
20221022_110516,61,54,916,914
20221022_110516,48,54,922,915
20221022_110516,55,54,909,915
20221022_110516,54,54,910,915
20221022_110516,50,54,911,915
20221022_110516,45,54,916,915
20221022_110516,58,54,912,914
20221022_110516,57,54,923,915
20221022_110517,54,54,928,915
20221022_110517,53,54,912,915
20221022_110517,53,54,890,914
20221022_110517,54,54,924,914
20221022_110517,50,54,921,915
20221022_110517,55,54,919,915
20221022_110517,55,54,926,916
20221022_110517,54,54,903,916
20221022_110517,56,54,897,915
20221022_110517,54,54,916,915
20221022_110517,56,54,911,915
20221022_110518,55,54,913,915
20221022_110518,54,54,889,914
20221022_110518,59,54,884,913
20221022_110518,54,54,926,914
20221022_110518,54,54,897,914
20221022_110518,52,54,912,913
20221022_110518,55,54,925,914
20221022_110518,49,54,900,913
20221022_110518,57,54,915,913
20221022_110519,55,54,907,914
20221022_110519,53,54,927,914
20221022_110519,52,54,923,914
20221022_110519,53,54,915,914
20221022_110519,55,54,909,914
20221022_110519,54,54,925,914
20221022_110519,54,54,916,914
20221022_110519,51,54,927,914
20221022_110519,59,54,903,914
20221022_110519,59,54,916,915
20221022_110520,54,54,900,914
20221022_110520,51,54,905,914
20221022_110520,56,54,924,913
20221022_110520,57,54,892,913
20221022_110520,58,54,909,913
20221022_110520,56,54,903,913
20221022_110520,57,54,922,913
20221022_110520,55,54,905,912
20221022_110520,55,54,892,912
20221022_110520,52,54,915,911
20221022_110521,61,54,899,911
20221022_110521,54,54,922,911
20221022_110521,54,54,890,911
20221022_110521,50,54,924,911
20221022_110521,56,54,931,911
20221022_110521,56,54,905,911
20221022_110521,48,54,923,911
20221022_110521,61,54,912,911
20221022_110521,59,54,902,911
20221022_110521,52,54,905,911
20221022_110521,48,54,892,910
20221022_110522,52,54,909,910
20221022_110522,57,54,933,910
20221022_110522,52,54,884,910
20221022_110522,53,54,908,910
20221022_110522,50,54,920,910
20221022_110522,56,54,913,910
20221022_110522,57,54,936,910
20221022_110522,57,54,912,910
20221022_110522,50,54,917,910
20221022_110522,59,54,904,910
20221022_110523,53,54,950,911
20221022_110523,53,54,924,911
20221022_110523,54,54,909,912
20221022_110523,55,54,912,912
20221022_110523,55,54,889,911
20221022_110523,53,54,908,912
20221022_110523,50,54,912,912
20221022_110523,54,54,909,911
20221022_110523,56,54,898,911
20221022_110523,48,54,907,911
20221022_110524,64,54,928,912
20221022_110524,51,54,913,911
20221022_110524,53,54,908,911
20221022_110524,50,54,901,911
20221022_110524,51,54,909,911
20221022_110524,59,54,888,910
20221022_110524,54,54,937,910
20221022_110524,52,54,929,910
20221022_110524,55,54,958,912
20221022_110524,55,54,909,911
20221022_110524,51,54,916,912
20221022_110525,56,54,922,912
20221022_110525,46,54,939,912
20221022_110525,62,54,918,913
20221022_110525,52,54,885,912
20221022_110525,54,54,921,913
20221022_110525,61,54,900,912
20221022_110525,56,54,880,912
20221022_110525,51,54,900,912
20221022_110525,56,54,905,912
20221022_110526,48,53,935,912
20221022_110526,50,53,909,912
20221022_110526,52,53,904,912
20221022_110526,61,54,913,912
20221022_110526,55,53,902,912
20221022_110526,54,53,908,912
20221022_110526,55,54,911,912
20221022_110526,54,53,940,912
20221022_110526,54,53,939,913
20221022_110526,53,53,905,913
20221022_110526,53,53,908,913
20221022_110527,55,54,888,913
20221022_110527,53,53,911,912
20221022_110527,58,54,924,913
20221022_110527,56,54,913,913
20221022_110527,51,54,915,913
20221022_110527,50,54,918,913
20221022_110527,55,53,933,913
20221022_110527,54,53,904,913
20221022_110527,50,53,908,913
20221022_110527,51,53,897,913
20221022_110527,54,53,918,912
20221022_110528,55,53,909,912
20221022_110528,54,53,901,912
20221022_110528,56,53,911,912
20221022_110528,54,53,923,912
20221022_110528,55,53,899,912
20221022_110528,54,53,923,912
20221022_110528,59,54,884,912
20221022_110528,58,54,924,912
20221022_110528,57,54,893,912
20221022_110528,52,54,910,912
20221022_110529,52,54,905,911
20221022_110529,53,54,911,912
20221022_110529,54,54,922,912
20221022_110529,50,54,892,912
20221022_110529,57,54,882,911
20221022_110529,50,53,922,911
20221022_110529,54,54,917,911
20221022_110529,55,54,945,911
20221022_110529,52,53,895,910
20221022_110530,57,54,905,910
20221022_110530,57,54,916,910
20221022_110530,52,54,935,910
20221022_110530,54,54,935,910
20221022_110530,54,54,891,910
20221022_110530,52,54,906,910
20221022_110530,62,54,922,911
20221022_110530,55,54,928,912
20221022_110530,50,54,908,912
20221022_110530,57,54,937,912
20221022_110531,53,54,911,912
20221022_110531,54,54,904,912
20221022_110531,51,54,886,911
20221022_110531,57,54,923,912
20221022_110531,52,54,911,912
20221022_110531,55,54,903,912
20221022_110531,52,54,926,912
20221022_110531,54,54,912,911
20221022_110531,56,54,888,910
20221022_110531,56,54,908,910
20221022_110532,53,54,903,910
20221022_110532,55,54,930,911
20221022_110532,55,54,893,911
20221022_110532,55,54,909,911
20221022_110532,50,54,929,911
20221022_110532,50,53,907,911
20221022_110532,53,54,904,910
20221022_110532,54,54,923,910
20221022_110532,48,53,922,911
20221022_110533,54,53,913,911
20221022_110533,50,53,919,911
20221022_110533,54,53,924,911
20221022_110533,54,53,916,911
20221022_110533,61,54,925,912
20221022_110533,52,54,916,912
20221022_110533,54,54,933,912
20221022_110533,54,53,926,913
20221022_110533,57,54,893,912
20221022_110533,53,53,911,913
20221022_110534,54,53,920,913
20221022_110534,56,53,904,913
20221022_110534,46,53,945,913
20221022_110534,58,53,912,914
20221022_110534,52,53,896,913
20221022_110534,61,53,892,913
20221022_110534,62,54,906,913
20221022_110534,52,54,900,913
20221022_110534,52,54,900,913
20221022_110534,52,54,903,913
20221022_110535,56,54,878,911
20221022_110535,49,54,907,912
20221022_110535,54,53,904,912
20221022_110535,61,54,892,911
20221022_110535,46,53,918,911
20221022_110535,56,53,908,910
20221022_110535,53,53,915,911
20221022_110535,57,54,949,912
20221022_110535,54,53,916,911
20221022_110535,51,53,926,911
20221022_110536,52,53,902,911
20221022_110536,49,53,946,911
20221022_110536,55,53,924,912
20221022_110536,56,53,916,912
20221022_110536,51,53,902,912
20221022_110536,51,53,924,912
20221022_110536,53,53,897,912
20221022_110536,57,53,905,912
20221022_110536,50,53,890,911
20221022_110536,48,53,891,911
20221022_110536,57,53,902,911
20221022_110537,61,53,899,911
20221022_110537,56,53,891,911
20221022_110537,56,53,939,911
20221022_110537,57,53,930,912
20221022_110537,58,53,912,912
20221022_110537,51,53,899,911
20221022_110537,49,53,899,911
20221022_110537,53,53,906,911
20221022_110537,56,53,901,911
20221022_110537,47,53,892,910
20221022_110538,54,53,888,909
20221022_110538,52,53,918,909
20221022_110538,50,53,885,909
20221022_110538,58,53,913,909
20221022_110538,49,53,908,908
20221022_110538,64,53,887,908
20221022_110538,49,53,920,907
20221022_110538,53,53,896,907
20221022_110538,52,53,906,907
20221022_110538,53,53,898,907
20221022_110539,58,53,930,907
20221022_110539,59,53,919,907
20221022_110539,49,53,883,906
20221022_110539,52,53,901,906
20221022_110539,55,53,882,906
20221022_110539,51,53,907,906
20221022_110539,55,53,882,906
20221022_110539,53,53,941,906
20221022_110539,55,53,924,907
20221022_110539,54,53,893,907
20221022_110540,55,53,902,907
20221022_110540,59,53,948,908
20221022_110540,52,53,899,908
20221022_110540,62,53,910,908
20221022_110540,54,53,903,908
20221022_110540,56,53,926,908
20221022_110540,56,54,913,908
20221022_110540,54,53,931,908
20221022_110540,51,53,888,907
20221022_110540,53,53,916,907
20221022_110541,50,53,918,907
20221022_110541,54,53,912,907
20221022_110541,54,53,898,906
20221022_110541,54,53,921,906
20221022_110541,51,53,917,907
20221022_110541,59,54,912,906
20221022_110541,53,54,916,907
20221022_110541,49,53,887,906
20221022_110541,51,53,915,907
20221022_110541,54,54,905,907
20221022_110542,53,53,912,907
20221022_110542,57,53,917,908
20221022_110542,55,53,924,908
20221022_110542,50,53,916,908
20221022_110542,58,53,918,908
20221022_110542,55,53,891,907
20221022_110542,57,53,911,907
20221022_110542,55,53,922,908
20221022_110542,51,53,931,908
20221022_110542,54,53,916,909
20221022_110543,53,54,923,909
20221022_110543,54,54,939,910
20221022_110543,57,54,920,910
20221022_110543,53,54,902,911
20221022_110543,50,54,945,911
20221022_110543,48,53,900,911
20221022_110543,55,53,898,911
20221022_110543,51,53,921,911
20221022_110543,58,53,906,912
20221022_110544,52,53,911,912
20221022_110544,54,53,890,912
20221022_110544,58,53,903,911
20221022_110544,59,53,897,911
20221022_110544,56,54,901,911
20221022_110544,51,54,898,911
20221022_110544,55,54,916,912
20221022_110544,51,54,912,912
20221022_110544,52,54,901,912
20221022_110545,61,54,909,911
20221022_110545,54,54,937,912
20221022_110545,57,54,926,912
20221022_110545,63,54,950,913
20221022_110545,54,54,907,912
20221022_110545,56,54,901,912
20221022_110545,58,54,925,913
20221022_110545,56,54,912,913
20221022_110545,54,54,901,912
20221022_110545,58,54,918,913
20221022_110546,50,54,881,912
20221022_110546,62,54,920,912
20221022_110546,53,54,916,912
20221022_110546,50,54,898,912
20221022_110546,51,54,909,912
